cod_zona_tarif;cod_pais;ind_bloqueado;ind_pais_origen;fec_creacion;fec_actualizacion
I1DOZAF1;GMB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;GHA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;GIN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;GNQ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;GNB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;KEN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;LSO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;LBR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;LBY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;MDG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;MWI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;MLI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;MRT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;MOZ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;NAM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;NER;t;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;NGA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;CAF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;COG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;COD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;RWA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;SEN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;SYC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;SLE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;SOM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;SWZ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;ZAF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;SDN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;SSD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;TZA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;TGO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;UGA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;DJI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;ZMB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
I1DOZAF1;ZWE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;DEU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;AUT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;BEL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;DNK;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;FRA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;GRC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;IRL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;ITA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;LUX;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;NLD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;PRT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1P;SWE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;GUF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;MTQ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;MYT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;NCL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;PYF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;REU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;MAF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;SPM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;GIB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;JEY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;NOR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;ANT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;GBR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;AIA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;ASC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;SGS;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;PCN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;TCA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;VGB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;MSR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;SHN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;TAA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;CHE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1NP;UKR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;DEU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;AUT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;BEL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;DNK;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;FRA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;GUF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;MTQ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;MYT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;NCL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;PYF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;REU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;MAF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;SPM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;GIB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;GRC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;IRL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;ITA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;JEY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;LUX;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;NOR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;NLD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;ANT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;PRT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;GBR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;AIA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;ASC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
J1BUZEU1L;SGS;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
