cod_producto_comercial;cod_modalidad;fec_alta;cod_pais;fec_baja;ind_obliga_peso;peso_min;peso_max;importe_min;importe_max;fec_creacion;fec_actualizacion
PAAXK1;DOUAOF;2023-10-31 00:00:00;XKX;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LVA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LIE;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LTU;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MAR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MNE;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;POL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CZE;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ROU;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TUN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ALB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BLR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BIH;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MKD;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MLT;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MDA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;RUS;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SRB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TUR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ATG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ABW;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BHS;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BRB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BLZ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BMU;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CUW;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;DMA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GRD;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GUY;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;HTI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CYM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;JAM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PAN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;DOM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KNA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;VCT;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LCA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SUR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TTO;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARG;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BOL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BRA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CAN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CHL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;COL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CRI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CUB;;t;1.000;10000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ECU;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SLV;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;USA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GUM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PRI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MNP;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;VIR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ASM;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GTM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;HND;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MEX;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;NIC;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PRY;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PER;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;URY;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;VEN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;AFG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SAU;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;AZE;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BGD;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BHR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BRN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BTN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KHM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;QAT;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CHN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PRK;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KOR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARE;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PHL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;FJI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GEO;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;HKG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;IND;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;IDN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;IRQ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;IRN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MHL;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SLB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ISR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;JPN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;JOR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KAZ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KGZ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KIR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KWT;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LAO;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LBN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MAC;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MYS;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MDV;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MNG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MMR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;NRU;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;NPL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;OMN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PAK;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PLW;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PSE;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;PNG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;WSM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SGP;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SYR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LKA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;THA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TWN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TJK;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TLS;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TON;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TKM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TUV;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;VUT;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;VNM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;YEM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;AUS;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CCK;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;NZL;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;COK;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;UZB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;AGO;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BEN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BWA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BFA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;BDI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CPV;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CMR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TCD;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;COM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CIV;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;EGY;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ERI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ETH;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GAB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GMB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GHA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GIN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GNQ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;GNB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;KEN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LSO;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LBR;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;LBY;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MDG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MWI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MLI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MRT;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;MOZ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;NAM;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;NER;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;NGA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;CAF;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;COG;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;COD;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;RWA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SEN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SYC;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SLE;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SOM;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SWZ;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ZAF;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SDN;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;SSD;;t;1.000;20000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TZA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;TGO;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;UGA;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;DJI;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ZMB;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ZWE;;t;1.000;30000.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
OSIVL2;RAUAOF;2023-10-31 00:00:00;ESP;;t;0.000;0.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
OSIVL2;ACUAOF;2023-10-31 00:00:00;ESP;;t;0.000;0.000;0.00;0.00;2023-10-31 00:00:00;2023-10-31 00:00:00
PAGXC1;BUUAOF;2024-01-12 00:00:00;ESP;;t;1.000;2000.000;0.00;0.00;2024-01-12 00:00:00;2024-01-12 00:00:00
PAGXC1;BUUAOF;2024-01-12 00:00:00;AND;;t;1.000;2000.000;0.00;0.00;2024-01-12 00:00:00;2024-01-12 00:00:00
